,Symbol,logFC,P.Value,adj.P.Val
7895054,NA,0.580916307,0.026800172,0.11233199
7895055,NA,0.257201366,0.050399102,0.167261924
7895056,NA,0.553175809,0.000218357,0.006603661
7895057,NA,0.0665218,0.596478041,0.75654919
7895058,NA,0.155655416,0.474262207,0.663326846
7895059,NA,-0.249504229,0.114199176,0.278918063
7895060,NA,-0.088990795,0.697067612,0.824441804
7895061,NA,-0.272983017,0.21591315,0.41389453
7895062,NA,0.086829555,0.589900716,0.752074286
7895063,NA,-0.079670815,0.572970628,0.739880344
7895064,NA,-0.577564407,0.03637739,0.136464393
7895065,NA,-0.163908984,0.551703382,0.724714673
7895066,NA,-0.502135615,0.066093774,0.198281323
7895067,NA,0.246508921,0.145626473,0.324128458
7895068,NA,0.07159782,0.627208501,0.778388425
7895069,NA,0.077119388,0.359537047,0.564853499
7895070,NA,-0.163878954,0.278611423,0.484460001
7895071,NA,-0.003157075,0.984962115,0.992323254
7895072,NA,0.125756255,0.189083257,0.381408203
7895073,NA,0.122140247,0.567900916,0.736318554
7895074,NA,-0.532648537,0.018907819,0.089555284
7895075,NA,-0.308800943,0.148039223,0.327547479
7895076,NA,-0.262817846,0.185712257,0.37709849
7895077,NA,0.187365344,0.079300692,0.222139018
7895078,NA,0.002725235,0.96309207,0.981037942
7895080,NA,-0.041319416,0.741968763,0.85417605
7895081,NA,0.34721205,0.304327683,0.511003472
7895082,NA,0.188162993,0.128803038,0.300606627
7895083,NA,-0.147997422,0.237215364,0.438733474
7895084,NA,0.49343268,0.000179299,0.00592274
7895085,NA,0.262273469,0.466679986,0.657180948
7895086,NA,-0.031327539,0.768152823,0.870346434
7895087,NA,0.667817369,0.043334478,0.152527285
7895088,NA,-0.057294497,0.500161298,0.6846199
7895089,NA,0.272160618,0.103582842,0.262321105
7895090,NA,0.421992763,0.047597584,0.161226923
7895091,NA,0.186953077,0.237105769,0.438721387
7895092,NA,-0.478813703,0.133324768,0.307006555
7895093,NA,-0.045648791,0.784863393,0.881402914
7895094,NA,-0.277009324,0.325173149,0.531270362
7895095,NA,-0.171273615,0.232820777,0.433764179
7895096,NA,0.47331623,0.031944933,0.12551819
7895097,NA,-0.133368456,0.737601346,0.851532325
7895098,NA,0.308488274,0.083939064,0.22981707
7895099,NA,-0.029616689,0.847313477,0.919139823
7895100,NA,-0.269638253,0.023455299,0.102748466
7895101,NA,0.276752225,0.098433102,0.254190089
7895102,NA,-0.070795275,0.825037881,0.906284188
7895103,NA,0.253953594,0.511096399,0.693309574
7895104,NA,-0.033727592,0.809302867,0.896690987
7895105,NA,-0.6147488,0.029638545,0.119693711
7895106,NA,-0.484624675,0.007896101,0.05138098
7895107,NA,-0.146473433,0.235352845,0.436722228
7895108,NA,-0.122945138,0.510856995,0.693097765
7895109,NA,0.069495983,0.770650701,0.87200294
7895110,NA,0.254060227,0.003146058,0.029541535
7895111,NA,0.357694869,0.087644651,0.236204286
7895112,NA,-0.043241122,0.737120002,0.851154276
7895113,NA,-0.235634363,0.007251699,0.048833309
7895114,NA,-0.112904089,0.637162291,0.785657435
7895115,NA,-0.208298492,0.08697124,0.235036229
7895116,NA,-0.34986584,0.175170489,0.36351834
7895117,NA,0.256905673,0.340864648,0.546950518
7895118,NA,-0.074227798,0.817897908,0.901844065
7895119,NA,0.004394989,0.978080074,0.98943133
7895120,NA,-0.085259055,0.661723179,0.801056101
7895121,NA,0.358714895,0.116188188,0.282202792
7895122,NA,0.245926327,0.036127544,0.135902682
7895123,NA,0.208825589,0.167481005,0.353644177
7895124,NA,-0.028270119,0.897032009,0.946820194
7895125,NA,-0.39618865,0.344868867,0.550634131
7895126,NA,-0.26578383,0.080120783,0.223413592
7895127,NA,0.132713804,0.381252138,0.583239867
7895128,NA,-0.007943926,0.971403064,0.986001946
7895129,NA,-0.016995111,0.928061156,0.963538783
7895130,NA,-0.379440158,0.028330433,0.11638722
7895131,NA,0.109759915,0.531553516,0.708901247
7895132,NA,0.236997571,0.282363436,0.488174271
7895133,NA,0.568935846,0.001049286,0.015593913
7895134,NA,0.163096441,0.619422325,0.773366273
7895135,NA,0.022523492,0.89324226,0.944697715
7895136,NA,0.285301619,0.525520597,0.704694106
7895137,NA,-0.000439889,0.99724828,0.998814045
7895138,NA,-0.301929737,0.201142277,0.396556007
7895139,NA,-0.38994718,0.114820321,0.279854333
7895140,NA,0.099984647,0.441784542,0.636251859
7895141,NA,-0.24184634,0.331844498,0.537632652
7895142,NA,-0.765112865,0.031806209,0.125168576
7895143,NA,-0.449792047,0.006647,0.046293386
7895144,NA,-0.182552503,0.165767074,0.351317311
7895145,NA,0.182673359,0.441950315,0.636351119
7895146,NA,0.138998871,0.50022774,0.6846199
7895147,NA,0.727841052,0.005894995,0.043196668
7895148,NA,0.084298728,0.733672948,0.84879289
7895149,NA,0.464186758,0.006824727,0.047067714
7895150,NA,0.347719831,0.30894556,0.51535048
7895151,NA,-0.016441859,0.928978364,0.963885662
7895152,NA,-0.219747719,0.411547828,0.610205283
7895153,NA,0.951266348,9.24E-05,0.004074549
7895154,NA,0.056764853,0.644437144,0.790023327
7895155,NA,-0.372642203,0.171954205,0.35939735
7895156,NA,-0.290520486,0.069470118,0.204667007
7895157,NA,-0.140784745,0.121737057,0.290408984
7895158,NA,-0.118199826,0.546701601,0.720931612
7895159,NA,-0.218430864,0.255537307,0.460622874
7895160,NA,0.155121848,0.345418044,0.55106137
7895161,NA,0.245421593,0.22789373,0.428105925
7895162,NA,0.276868449,0.053552495,0.173913397
7895163,NA,-0.122619707,0.662427502,0.801513446
7895164,NA,-0.72223899,0.015856029,0.07983641
7895165,NA,-0.073591983,0.467899235,0.657976986
7895166,NA,-0.045200608,0.825365613,0.906494667
7895167,NA,0.052827599,0.825962071,0.906870707
7895168,NA,0.489698436,0.015096038,0.077486168
7895169,NA,-0.317031059,0.035394408,0.134236975
7895170,NA,-0.083811654,0.428872121,0.625579733
7895171,NA,-0.36251661,0.085025416,0.231714789
7895172,NA,-0.61609782,0.032326094,0.126333136
7895173,NA,0.361432197,0.010160181,0.060235142
7895174,NA,-0.213160722,0.271374953,0.477235228
7895175,NA,0.053188078,0.768022548,0.870298352
7895176,NA,-0.171336889,0.466293648,0.65680357
7895177,NA,0.409174157,0.1222758,0.291002596
7895178,NA,-0.355476971,0.047501373,0.161144732
7895179,NA,-0.124076151,0.320218726,0.526192789
7895180,NA,0.859037609,0.000532844,0.010869866
7895181,NA,0.160744242,0.356772299,0.562234239
7895182,NA,-0.306539392,0.07707925,0.218282658
7895183,NA,0.708361264,0.094832763,0.24789186
7895184,NA,0.183414689,0.281687515,0.487526095
7895185,NA,0.323876433,0.186245841,0.377673411
7895186,NA,-1.197191775,5.65E-08,0.000117511
7895187,NA,0.481498719,0.014986912,0.077140085
7895188,NA,0.731490167,0.085111013,0.231834211
7895189,NA,-0.386472127,0.001849072,0.021603001
7895190,NA,0.156746669,0.39288676,0.593608787
7895191,NA,-0.028491425,0.919394606,0.958295255
7895192,NA,0.122155956,0.166368181,0.352120602
7895193,NA,-0.328816914,0.059244643,0.185855368
7895194,NA,-0.127717556,0.502241259,0.686136045
7895195,NA,-0.162972924,0.342766251,0.54870258
7895196,NA,-0.123837436,0.178887652,0.368430887
7895197,NA,0.07894592,0.759915783,0.865477652
7895198,NA,-0.162366797,0.62868717,0.77938109
7895199,NA,-0.548610399,0.014018599,0.07384548
7895200,NA,0.100979028,0.483746674,0.671082118
7895201,NA,-0.199216459,0.435826001,0.63196618
7895202,NA,0.009680057,0.969234942,0.984761865
7895203,NA,0.518779125,0.005780341,0.042823173
7895204,NA,-0.160070399,0.561587534,0.732207486
7895205,NA,0.161088662,0.247563374,0.450888889
7895206,NA,0.289306485,0.439667991,0.634558017
7895207,NA,0.087730589,0.754956029,0.862235152
7895208,NA,-0.162851679,0.370737527,0.574284932
7895209,NA,-0.396298666,0.113022242,0.276941106
7895210,NA,-0.359750645,0.023060101,0.101664266
7895211,NA,-1.422224794,6.42E-05,0.003415756
7895212,NA,-0.232342338,0.070087299,0.20582967
7895213,NA,-0.070052188,0.75799219,0.864226337
7895214,NA,0.145483213,0.152291292,0.333871685
7895215,NA,0.212609934,0.076425382,0.216998033
7895216,NA,-0.37995416,0.001452957,0.01899455
7895217,NA,-0.063840273,0.618713643,0.7728582
7895218,NA,-0.145779609,0.457157961,0.64934684
7895219,NA,-0.117075815,0.676500838,0.810647008
7895220,NA,-0.317357744,0.051401441,0.169467453
7895221,NA,0.368266847,0.006701483,0.046563349
7895222,NA,-0.117892258,0.584367502,0.748017082
7895223,NA,-0.39438996,0.021494488,0.097361172
7895224,NA,-0.143187415,0.243983243,0.446835159
7895225,NA,-0.059259301,0.646839191,0.791451777
7895226,NA,0.23271677,0.002609028,0.026531997
7895227,NA,0.255880776,0.025459577,0.108711091
7895228,NA,-0.230489368,0.166326042,0.352072182
7895229,NA,0.015383036,0.922538428,0.960099413
7895230,NA,-0.154314356,0.186899608,0.378493871
7895231,NA,0.080319819,0.658520799,0.798731133
7895232,NA,-0.399389356,0.037174486,0.138332029
7895233,NA,-0.549950789,0.019803787,0.092405648
7895234,NA,0.206688289,0.458571701,0.650383862
7895235,NA,-0.400645499,0.037571337,0.139373086
7895236,NA,0.260450303,0.221344288,0.420092382
7895237,NA,0.511790986,0.004677043,0.037561866
7895238,NA,-0.129323601,0.131304095,0.304395492
7895239,NA,-0.168570143,0.232846726,0.433768258
7895240,NA,-0.334700261,0.057113016,0.181286187
7895241,NA,0.260154553,0.073019956,0.211126917
7895242,NA,-0.211694966,0.089337543,0.239025485
7895243,NA,-0.398308206,0.100372928,0.257204663
7895244,NA,0.120271382,0.266861143,0.47282793
7895245,NA,-0.413121854,0.095702402,0.249245436
7895246,NA,0.68841045,0.008942703,0.05554284
7895247,NA,-0.300798946,0.099509555,0.255663856
7895248,NA,0.40571242,0.037129571,0.138258032
7895249,NA,-0.342450471,0.05397462,0.174659042
7895250,NA,-0.10537302,0.631584986,0.781109816
7895251,NA,-0.085036328,0.746516565,0.856804732
7895252,NA,0.316296393,0.090585536,0.241105242
7895253,NA,-0.301894759,0.068826786,0.203525467
7895254,NA,0.049974999,0.807416595,0.895416843
7895255,NA,-0.811052183,0.045708184,0.157338211
7895256,NA,0.056698871,0.802615792,0.892996225
7895257,NA,-0.181424061,0.324678811,0.530827405
7895258,NA,0.035415777,0.878761089,0.937343285
7895259,NA,0.615534382,0.059505547,0.186305238
7895260,NA,-0.378066586,0.010941895,0.063098764
7895261,NA,-0.10869803,0.416123503,0.614115073
7895262,NA,-0.36323474,0.012823692,0.069548966
7895263,NA,0.007432526,0.961253392,0.980488542
7895264,NA,0.460447175,0.015037251,0.077266905
7895265,NA,-0.099092113,0.651298216,0.79442731
7895266,NA,0.293337298,0.135117125,0.309301902
7895267,NA,0.183415806,0.243267033,0.445866814
7895268,NA,-0.009346012,0.927468777,0.963087828
7895269,NA,-0.308085913,0.067080678,0.200088269
7895270,NA,0.083762345,0.775482829,0.875550261
7895271,NA,0.079357938,0.500936082,0.685165491
7895272,NA,0.392777153,0.00849105,0.053770727
7895273,NA,-0.050121371,0.569308104,0.737257533
7895274,NA,0.116372391,0.239505794,0.441448633
7895275,NA,0.012687257,0.923197984,0.960526303
7895276,NA,0.036915667,0.567317846,0.735877769
7895277,NA,0.374227796,0.008893442,0.055352257
7895278,NA,0.33935138,0.006051995,0.043931391
7895279,NA,0.072353247,0.83526211,0.911771417
7895280,NA,-0.425175002,0.002387246,0.025122627
7895281,NA,0.373097063,0.175560807,0.364101413
7895282,NA,-0.50779511,0.01451118,0.07562362
7895283,NA,0.244307754,0.517338064,0.698135913
7895284,NA,0.16550965,0.244968369,0.447898499
7895285,NA,-0.142344567,0.366701295,0.570655862
7895286,NA,-0.094089419,0.793978541,0.887687311
7895287,NA,-0.103765872,0.613338291,0.768883893
7895288,NA,0.47483673,0.055719638,0.178599999
7895289,NA,0.281104465,0.009499879,0.057764333
7895290,NA,0.213967042,0.189182132,0.381561419
7895291,NA,-0.399978881,0.080216814,0.223494206
7895292,NA,-0.470446172,0.032900996,0.127636547
7895293,NA,-0.248819149,0.160361418,0.34444292
7895294,NA,0.531870502,0.214963304,0.41274501
7895295,NA,-0.024456881,0.865894816,0.929694946
7895296,NA,-0.083733999,0.600802596,0.759892275
7895297,NA,-0.025093861,0.875666956,0.935421322
7895298,NA,-0.643741519,0.007429946,0.049588077
7895299,NA,0.438392057,0.002276116,0.024431931
7895300,NA,-0.169909888,0.794681492,0.88814519
7895301,NA,-0.270630077,0.322179746,0.528141936
7895302,NA,-0.440062488,0.093122543,0.245328058
7895303,NA,-0.437718699,0.048427178,0.163074407
7895304,NA,-0.099304749,0.477382148,0.665507396
7895305,NA,-0.26420511,0.182042317,0.372280005
7895306,NA,-0.336081708,0.02086279,0.095460813
7895307,NA,-0.64287509,0.032251073,0.126114383
7895308,NA,-0.074951777,0.431730517,0.628457245
7895309,NA,-0.295095352,0.275720234,0.481545063
7895310,NA,-0.340281268,0.02805139,0.115568586
7895311,NA,-0.125015795,0.554539176,0.726931066
7895312,NA,0.685832002,0.010125925,0.060057524
7895313,NA,0.251066775,0.18716916,0.378875376
7895314,NA,-0.18585652,0.588627678,0.751285487
7895315,NA,-0.352956314,0.181969938,0.372179395
7895316,NA,-0.374640673,0.047247231,0.160562468
7895317,NA,-0.035134339,0.738524897,0.851919747
7895318,NA,-0.033034419,0.866160509,0.929778257
7895319,NA,-0.199804572,0.267501599,0.473751435
7895320,NA,0.492535948,0.066816401,0.199692042
7895321,NA,0.120052475,0.795529933,0.888676418
7895322,NA,0.212514447,0.261528196,0.46707275
7895323,NA,-0.187291952,0.183525149,0.374133155
7895324,NA,0.137996591,0.413015804,0.611398533
7895325,NA,0.523607925,0.026701471,0.112087603
7895326,NA,-0.397967597,0.004200362,0.035260858
7895327,NA,-0.090759605,0.64019252,0.78735744
7895328,NA,0.372093087,0.000914664,0.014488854
7895329,NA,0.006659843,0.961596294,0.98063922
7895330,NA,0.24566446,0.040848737,0.147160181
7895331,NA,0.063030397,0.865565347,0.92955102
7895332,NA,0.525780741,0.047379419,0.160899819
7895333,NA,-0.140977344,0.169961992,0.35687059
7895334,NA,0.176143872,0.409568644,0.608498255
7895335,NA,-0.38111189,0.122463309,0.291124952
7895336,NA,-0.073482635,0.297901559,0.504589898
7895337,NA,0.175711354,0.114668921,0.279700342
7895338,NA,-0.103554795,0.521317556,0.70120267
7895339,NA,-0.081337624,0.78792871,0.883538551
7895340,NA,0.361877082,0.049707195,0.165642562
7895341,NA,-0.17339147,0.489621296,0.675595399
7895342,NA,-0.077907127,0.371632879,0.574958646
7895343,NA,-0.198243362,0.05488625,0.176649372
7895344,NA,0.051459877,0.832369981,0.910403812
7895345,NA,-0.041794785,0.891767276,0.94391419
7895346,NA,-0.068971296,0.647662339,0.791907054
7895347,NA,0.09455933,0.727484426,0.844803436
7895348,NA,-0.072263519,0.712021285,0.834236699
7895349,NA,0.096361036,0.704835651,0.829649446
7895350,NA,-0.205697319,0.204424608,0.400702077
7895351,NA,-0.443648365,0.04583284,0.157569776
7895352,NA,-0.568358005,0.069202572,0.204185913
7895353,NA,0.192831796,0.503738747,0.687235058
7895354,NA,-0.041838098,0.585027006,0.748684116
7895355,NA,0.236595814,0.297015326,0.503960422
7895356,NA,0.311388785,0.052350725,0.171066304
7895357,NA,0.189785827,0.265070392,0.470622205
7895358,NA,0.285142922,0.032221406,0.126076677
7895359,NA,-0.305624866,0.152839215,0.334566258
7895360,NA,0.064366821,0.252818289,0.457380634
7895361,NA,-0.301774304,0.351402325,0.557067378
7895362,NA,-0.320257507,0.046685454,0.159352697
7895363,NA,0.297731422,0.132857768,0.306385965
7895364,NA,0.175948694,0.700629385,0.827117768
7895365,NA,0.020843505,0.813525592,0.899184056
7895366,NA,-0.71709954,0.024649429,0.106256349
7895367,NA,0.01730361,0.884133253,0.939904057
7895368,NA,-0.078390655,0.505481002,0.68887067
7895369,NA,0.040286458,0.897211392,0.946820194
7895370,NA,-0.07876344,0.671352726,0.807121307
7895371,NA,-0.592098599,0.087026743,0.235167138
7895372,NA,-0.055060811,0.842143406,0.915948553
7895373,NA,-0.123953467,0.143383896,0.321022969
7895374,NA,-0.122403672,0.326065718,0.532023825
7895375,NA,-0.223639144,0.146344656,0.325031292
7895376,NA,0.270940633,0.112901572,0.276763869
7895377,NA,-0.275528539,0.314459784,0.52096004
7895378,NA,-0.258457915,0.35478894,0.560541273
7895379,NA,0.096348865,0.189910645,0.382497867
7895380,NA,-0.066787986,0.513061664,0.694532432
7895381,NA,0.16311212,0.512973252,0.694528489
7895382,NA,0.419560344,0.042241479,0.150252593
7895383,NA,-0.610262222,0.036696483,0.137151509
7895384,NA,-0.387982564,0.05896369,0.185235777
7895385,NA,0.117183952,0.536703556,0.713317274
7895386,NA,-0.205480545,0.489127765,0.675223436
7895387,NA,0.484424802,0.027971957,0.115384324
7895388,NA,-0.289035359,0.450169813,0.643124566
7895389,NA,0.349528596,0.127707497,0.298870953
7895390,NA,0.362442876,0.005234661,0.04025846
7895391,NA,-0.051096762,0.672724265,0.807924251
7895392,NA,-0.344592895,0.010798686,0.062545875
7895393,NA,0.269972647,0.11689095,0.28325352
7895394,NA,0.165747299,0.375703532,0.578985013
7895395,NA,-0.113897189,0.659659715,0.799530049
7895396,NA,-0.197671362,0.213538495,0.411088765
7895397,NA,0.224134269,0.179415068,0.369017048
7895398,NA,-0.327317243,0.043086994,0.152154805
7895399,NA,-0.438771074,0.183832407,0.37442029
7895400,NA,0.092551007,0.492772218,0.678402057
7895401,NA,-0.415609416,0.136710888,0.311178203
7895402,NA,-0.000196673,0.997314815,0.998814045
7895403,NA,-0.062355795,0.44192987,0.636349199
7895404,NA,0.033126092,0.922078141,0.959985093
7895405,NA,0.226377533,0.171022759,0.358160295
7895406,NA,-0.276961599,0.060451359,0.188116719
7895407,NA,0.29616404,0.129061631,0.300999168
7895408,NA,0.202765144,0.308461477,0.515009869
7895409,NA,-2.187396408,0.000757761,0.013014015
7895410,NA,-0.635738704,0.018092974,0.08712405
7895411,NA,0.258910819,0.280198839,0.486002018
7895412,NA,0.416817728,0.147725968,0.327028948
7895413,NA,-0.819757831,0.0239259,0.104174376
7895414,NA,0.054581809,0.621618059,0.774597376
7895415,NA,0.293729411,0.158594094,0.342192039
7895416,NA,-0.500962228,0.074876044,0.214169542
7895417,NA,0.761365021,0.049316771,0.164828358
7895418,NA,-0.581280427,0.002589502,0.026408163
7895419,NA,0.479811803,0.003832141,0.033389213
7895420,NA,-0.024650919,0.756949522,0.863510629
7895421,NA,-0.103058386,0.704392401,0.829386938
7895422,NA,0.66362404,0.00165785,0.020362019
7895423,NA,0.000856382,0.996842324,0.998792093
7895424,NA,0.55168086,0.014102833,0.074101632
7895425,NA,0.165079396,0.456244887,0.648437169
7895426,NA,-0.339433194,0.403547432,0.602780628
7895427,NA,0.043622521,0.645391923,0.790640577
7895428,NA,-1.135866162,0.001281201,0.017592609
7895429,NA,0.282738518,0.098097508,0.253640584
7895430,NA,-2.59E-05,0.999891431,0.999951493
7895432,NA,-0.822785208,0.006212806,0.044565019
7895433,NA,-0.168233126,0.563082682,0.733119727
7895434,NA,-0.180485261,0.240719975,0.442978501
7895435,NA,-0.185751727,0.163053186,0.34797987
7895436,NA,-0.26109847,0.025947794,0.110187947
7895437,NA,-0.349955703,0.183497424,0.374133155
7895438,NA,-0.171131428,0.705422255,0.830039042
7895439,NA,0.265378825,0.279808825,0.485668385
7895440,NA,-0.282708226,0.087625146,0.236204286
7895441,NA,0.529963331,0.003292845,0.030422271
7895442,NA,-0.205478391,0.028448872,0.116686634
7895443,NA,0.18268127,0.208506424,0.405669972
7895444,NA,0.448300925,0.012591141,0.068813746
7895445,NA,-0.090620998,0.747103113,0.857271086
7895446,NA,0.119787543,0.416628439,0.614533407
7895447,NA,0.088829141,0.194641435,0.388477844
7895448,NA,-0.401173423,0.197171094,0.391952591
7895449,NA,-0.778702261,0.018370006,0.088060191
7895450,NA,0.218372822,0.15717111,0.340349608
7895451,NA,-0.189670926,0.129440782,0.301635464
7895452,NA,0.137362408,0.46051222,0.651858836
7895453,NA,0.058528415,0.640080178,0.787319899
7895454,NA,0.038811846,0.800254664,0.891650367
7895455,NA,-0.170666765,0.373522105,0.576943246
7895456,NA,0.152489725,0.359445795,0.564763431
7895457,NA,-0.203651797,0.638139742,0.786333192
7895458,NA,-0.560592657,0.099734648,0.256061729
7895459,NA,-0.40271981,0.105400591,0.265079434
7895460,NA,-0.237746222,0.188726104,0.380883606
7895461,NA,-0.530538994,0.007383237,0.049434879
7895462,NA,-0.131326401,0.488153171,0.674396901
7895463,NA,-0.305067196,0.027642197,0.114492129
7895464,NA,-0.42714634,0.028304597,0.116338496
7895465,NA,-0.464340942,0.030559054,0.121963437
7895466,NA,-0.795100821,0.02981132,0.12007107
