,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
8112724,NA,0.128262953,7.211510752,1.409054726,0.173520994,0.350568997,-5.330327822
8112726,NA,0.434679892,5.946634541,4.491403457,0.000202678,0.014513059,0.757794462
8112728,RAP1B,0.002716957,11.1170356,0.007598936,0.994009036,0.996823145,-6.288938975
8112731,F2RL2,2.06120002,6.542151792,3.304516384,0.003388951,0.053632083,-1.877703212
8112738,NA,0.267575286,7.179564953,1.965940933,0.062727048,0.199696197,-4.49916837
8112740,ZBED3,0.192581577,9.074314243,1.251201026,0.224682909,0.406216115,-5.525708152
8112746,WDR41,-0.457284522,10.15965768,-2.453361658,0.023016468,0.121281741,-3.623697712
8112761,NA,-0.053691411,5.24030591,-0.596658275,0.55714259,0.707736029,-6.110323057
8112763,OTP,0.024797001,5.838178162,0.283341095,0.77970236,0.867966617,-6.2484085
8112767,NA,-0.255782285,9.38629461,-2.018788965,0.056519221,0.189194784,-4.410151631
8112772,AP3B1,-0.280048802,9.989709297,-2.707269457,0.013228476,0.096193182,-3.126178776
8112801,NA,-0.069990066,4.416044031,-0.426347493,0.67421276,0.794186234,-6.197363285
8112803,LHFPL2,0.021780613,9.263622599,0.053522766,0.957823586,0.977223065,-6.287518157
8112807,ARSB,0.484027729,9.017414958,2.032122754,0.055042185,0.186804571,-4.387445046
8112822,DMGDH,0.192386863,5.931159341,1.674954207,0.108839068,0.269403394,-4.959285573
8112841,HOMER1,0.216497221,4.421961755,1.883172289,0.073666614,0.218575618,-4.635345079
8112855,NA,0.119416645,5.0797877,0.32078009,0.751561746,0.848027912,-6.23701068
8112857,MTX3,-0.398617879,7.673408049,-1.840393513,0.079951711,0.228003925,-4.704125182
8112865,SERINC5,0.548462047,9.56031781,1.884720349,0.073447523,0.21831923,-4.632835311
8112881,NA,0.364712015,4.6046474,1.320506225,0.200941616,0.380199624,-5.442323838
8112883,LOC644936,0.194316567,8.345942185,1.177531025,0.252216234,0.434714692,-5.610108434
8112886,NA,0.383834885,5.016551,2.009380757,0.057582594,0.191269607,-4.426113765
8112888,NA,0.308920796,5.781624074,2.51256737,0.020262027,0.114349953,-3.509897357
8112890,NA,-0.521371799,8.938157476,-1.818645347,0.08332267,0.232751254,-4.738661875
8112892,NA,-0.380813508,10.03003332,-2.2701124,0.033901819,0.147270564,-3.966406221
8112894,NA,0.266210173,7.816114629,1.028698658,0.315377489,0.495991132,-5.766839536
8112896,ANKRD34B,0.070182453,4.386663906,0.616009505,0.544537996,0.697543592,-6.098656153
8112902,DHFR,-0.912121207,9.558742888,-1.919847363,0.068627571,0.210549363,-4.575501645
8112914,NA,-0.019390032,11.60254985,-0.113977442,0.910343245,0.950478161,-6.282394129
8112916,NA,0.008967109,14.20234259,0.158741806,0.875395859,0.929169778,-6.276220014
8112918,NA,-0.218403864,9.057955062,-1.251100288,0.224718922,0.406216115,-5.525826568
8112920,ACOT12,0.049815318,5.695818999,0.376350554,0.710448928,0.820033026,-6.217517792
8112940,SSBP2,0.056285109,12.12461783,0.244933146,0.808896486,0.887060774,-6.258644096
8112959,NA,-0.227836058,7.383964628,-1.495064487,0.149841242,0.321183459,-5.215866975
8112961,RPS23,0.274303396,11.27101994,1.415403996,0.171675803,0.348490473,-5.322066995
8112967,TMEM167A,-0.236479042,9.033825356,-1.021433583,0.318724975,0.499556839,-5.774006294
8112971,HAPLN1,0.353547535,4.864297653,2.568306812,0.017953412,0.109086632,-3.401486195
8112980,EDIL3,0.118851208,5.020041808,1.288559746,0.211630211,0.392418671,-5.481233521
8112994,NA,0.4641441,7.966698024,2.381722768,0.026814706,0.130839578,-3.759442875
8112996,NA,0.2709028,4.217641362,3.131980339,0.005056536,0.064524065,-2.247383393
8112998,LOC645261,0.231764117,5.510702717,1.630773776,0.117913385,0.282112667,-5.024383979
8113003,LINC01949,0.005460113,6.153072775,0.040794546,0.967846798,0.982732057,-6.288125798
8113006,NA,0.096803969,4.896506216,0.514695391,0.612165063,0.749798055,-6.155736717
8113008,NA,0.087752169,6.844760608,0.520105965,0.608454275,0.747225534,-6.152939523
8113010,CCNH,-0.205316712,9.443017399,-1.199253476,0.243846555,0.426302569,-5.585682485
8113023,TMEM161B,-0.325707565,10.81803044,-1.718633416,0.100457192,0.257678387,-4.893639419
8113035,NA,0.393812214,7.073314412,2.049501169,0.053168953,0.18357182,-4.357703632
8113037,NA,0.019100724,3.603848596,0.190024393,0.851123112,0.914041163,-6.270705394
8113039,MEF2C,-0.440265432,11.83021961,-1.789083451,0.088102305,0.240316414,-4.785134079
8113050,CETN3,-0.524184666,6.289016189,-2.694035463,0.013621926,0.097144841,-3.152691779
8113059,MBLAC2,-0.14229448,8.084114424,-1.054679636,0.303609588,0.485395833,-5.740836846
8113064,LYSMD3,-0.476688888,9.963209269,-1.399034887,0.176465208,0.353433571,-5.343302286
8113071,NA,0.22490011,8.287260511,2.191225174,0.039906426,0.159918676,-4.109157384
8113073,ARRDC3,-0.710159137,10.95657231,-1.145952549,0.264763895,0.447349312,-5.644921762
8113083,FAM172A,-0.071370498,9.359589892,-0.834825525,0.413255204,0.589148764,-5.942116403
8113094,POU5F2,0.338421119,7.7137552,3.126328201,0.005122857,0.065051461,-2.259387936
8113097,KIAA0825,-1.204234032,7.804587808,-4.097762599,0.000518362,0.023611349,-0.124843519
8113103,KIAA0825,-1.180338269,8.108811203,-3.747075499,0.00119489,0.033730591,-0.907302824
8113113,KIAA0825,-0.777575917,5.492997205,-2.69231596,0.013673853,0.097189932,-3.156132242
8113120,NA,0.310424446,9.9902547,1.056260462,0.302903794,0.484730506,-5.739235935
8113122,NA,0.312306997,3.600458406,2.250377374,0.035321027,0.15014759,-4.002400576
8113124,NA,-0.033186974,5.5612246,-0.144841279,0.886223563,0.93566066,-6.278353794
8113130,MCTP1,0.628339955,9.1567985,3.415455306,0.002614466,0.048129429,-1.637057071
8113157,TTC37,-0.084961666,9.99423396,-0.657912835,0.51777417,0.676064724,-6.072165895
8113202,SPATA9,0.08507364,5.215263174,0.62516611,0.538627158,0.693020151,-6.093010616
8113214,GLRX,0.053478461,9.395269376,0.236994546,0.814968013,0.890935808,-6.260575248
8113220,ELL2,-0.474753036,9.75331542,-1.837212717,0.080437194,0.22883777,-4.709194629
8113232,NA,0.256315997,4.067598093,1.998826648,0.05879668,0.193396528,-4.443961136
8113234,PCSK1,0.28190045,5.530363416,2.369169197,0.027537315,0.132620124,-3.783001903
8113250,ERAP1,-0.026265361,10.21731754,-0.146228801,0.885141702,0.935012607,-6.278149565
8113274,NA,0.34739367,5.180846172,1.14768976,0.264061818,0.44670357,-5.643028134
8113276,NA,0.028479475,3.322249559,0.337081788,0.739416061,0.839893964,-6.231610793
8113278,LIX1,0.117729772,5.444680616,0.815323547,0.42407951,0.598329468,-5.957875878
8113286,RIOK2,-0.968165099,9.330388074,-2.704452768,0.013311304,0.096479732,-3.13182673
8113299,NA,-0.136107593,5.542827233,-0.958903126,0.348567502,0.529168473,-5.833786222
8113301,NA,0.197887022,3.734604289,2.024429064,0.055890179,0.188145094,-4.400558924
8113303,NA,0.058064417,3.055315968,0.965613872,0.345276199,0.525853072,-5.827535116
8113305,CHD1,-0.706326015,9.974920631,-1.989103304,0.059935319,0.195297221,-4.460348195
8113342,NA,0.290709812,4.095592799,1.081651754,0.291727534,0.474253086,-5.713228709
8113344,NA,0.212647987,6.814477716,0.972055473,0.342136957,0.523030818,-5.821497349
8113346,NA,-0.495753708,5.97163559,-2.197890038,0.039363939,0.158603713,-4.097214827
8113348,NA,0.082670406,6.844663538,0.780937202,0.443593681,0.615610336,-5.984812134
8113350,NA,0.027045895,3.082228485,0.401999993,0.691764562,0.807010182,-6.207486784
8113352,NA,-0.0792617,3.461964251,-0.815526005,0.423966231,0.598279776,-5.957714062
8113354,NA,-0.138768566,3.882371053,-1.451676312,0.161434925,0.335893189,-5.274293936
8113356,NA,-0.362545707,5.968206873,-0.843158467,0.408684107,0.584483923,-5.935276567
8113358,ST8SIA4,-0.246580159,9.354240344,-1.133198812,0.269960475,0.452277595,-5.65874665
8113367,NA,0.074643091,5.923004759,0.51623564,0.611107605,0.74910908,-6.15494333
8113369,SLCO4C1,0.456425207,7.49151185,1.037228874,0.311478798,0.492376867,-5.758366423
8113385,SLCO6A1,0.121962728,3.864052173,1.564747838,0.132654877,0.300165053,-5.119170901
8113403,GIN1,-0.656877725,6.402597348,-3.542593976,0.001938679,0.041634174,-1.358905878
8113413,NUDT12,-0.284083457,7.255005455,-1.295105479,0.209404928,0.389767783,-5.473326634
8113421,NA,0.040283497,5.857328189,0.359379901,0.722915597,0.828945542,-6.223796278
8113427,NA,0.212302235,3.582567891,2.085502702,0.04946904,0.177515964,-4.295568091
8113429,NA,-0.062598652,3.838738442,-0.788386038,0.439320335,0.611800591,-5.979069663
8113431,NA,0.175440905,4.938065547,1.80710035,0.085161827,0.23536663,-4.756876199
8113433,EFNA5,0.269930929,5.343301129,1.659128281,0.112019169,0.273132854,-4.982756423
8113443,NA,0.206927915,7.243186727,1.509226694,0.146207712,0.316759593,-5.19649777
8113445,FBXL17,0.110646726,8.399467185,1.110054343,0.279581744,0.461904998,-5.68348654
8113467,NA,0.185899675,7.810011262,1.310812333,0.204139427,0.383742478,-5.454215575
8113469,PJA2,0.046095752,10.44008799,0.284534932,0.77879999,0.867397085,-6.248066673
8113481,NA,0.192880042,6.341168522,2.335369363,0.029573338,0.137605289,-3.846085423
8113483,TMEM232,-0.401991663,5.763388593,-2.44435897,0.023464661,0.122248278,-3.640875983
8113489,NA,0.16575757,6.831852404,1.045311815,0.307816113,0.489392785,-5.750279593
8113491,STARD4,-0.36879488,8.353219609,-0.799945825,0.432739005,0.605670898,-5.970056538
8113502,NA,0.301197602,7.298463387,1.569093319,0.131639613,0.299031532,-5.113026157
8113504,NREP,0.240774462,11.27544203,0.804671676,0.430066159,0.60329933,-5.966336347
8113512,EPB41L4A,0.439680947,5.200596886,2.444929736,0.023436007,0.122214924,-3.639787893
8113542,REEP5,0.163614394,10.56835227,1.146961423,0.264356001,0.446883371,-5.643822357
8113551,MCC,0.094891271,6.41555178,0.859313259,0.399914713,0.576848041,-5.921836248
8113573,TSSK1B,0.21584387,6.305749585,1.99564484,0.059167143,0.194078256,-4.449329409
8113577,TRIM36,0.088639958,5.625062813,0.830424295,0.415682596,0.590936528,-5.94570343
8113591,PGGT1B,-0.636429143,9.032701999,-3.142265508,0.004937981,0.063778098,-2.225520464
8113602,CCDC112,-0.350111742,6.922366755,-1.309657494,0.204523019,0.384029942,-5.455627326
8113614,NA,0.101518189,4.886994232,0.664898105,0.513384605,0.672853769,-6.067587473
8113616,FEM1C,-0.40697951,8.779129855,-1.424268069,0.169126165,0.345272465,-5.310483427
8113623,NA,-0.082268192,8.517580694,-0.393001389,0.698297452,0.81191349,-6.211080121
8113639,NA,0.05014687,5.709557198,0.463804537,0.647580952,0.775239195,-6.180648849
8113641,CDO1,0.165887139,6.050079201,1.503034077,0.14778753,0.318813178,-5.204985141
8113651,ATG12,-0.290837285,8.551885225,-1.270949292,0.217708066,0.39849516,-5.502337132
8113658,NA,0.350030873,6.444561915,2.590323886,0.01711145,0.106955749,-3.358335484
8113660,NA,0.046194335,9.451772813,0.339132871,0.73789274,0.839037214,-6.230912632
8113664,NA,-0.124195911,5.893230854,-0.497011706,0.624367513,0.758316786,-6.164680042
8113666,SEMA6A,-0.711818013,7.123175665,-1.089796075,0.288206454,0.47091897,-5.704770274
8113689,NA,0.059655629,4.314135277,0.466869768,0.64542224,0.773795569,-6.179220054
8113691,DTWD2,-0.341565483,8.657186076,-1.821498518,0.082873502,0.232321377,-4.734147672
8113699,NA,0.2325777,7.335579245,1.689296768,0.106023528,0.265614231,-4.937869597
8113701,NA,0.355597426,6.133001025,2.327734656,0.030052063,0.138654217,-3.860263573
8113703,NA,0.460095427,4.4349688,2.658571406,0.014731612,0.100719047,-3.223442703
8113705,NA,-0.098624271,3.879865686,-0.81192996,0.425981103,0.599910248,-5.960582619
8113707,NA,0.067723696,3.921965578,0.769156033,0.450404248,0.621145719,-5.993789667
8113709,LOX,-0.170644067,7.270164587,-0.468141436,0.644527596,0.773029154,-6.178624588
8113717,MGC32805,0.057527188,4.696679496,0.466012047,0.646025975,0.774242837,-6.179620791
8113724,NA,0.359102115,6.166626802,2.929863893,0.008029011,0.077693108,-2.671862203
8113726,PPIC,0.388343672,5.766108454,3.232223609,0.004009746,0.058023687,-2.033330358
8113733,CEP120,-0.25933556,9.273759445,-1.637834861,0.116421649,0.27986715,-5.014068715
8113759,NA,0.38952926,4.267834654,2.006860741,0.057870434,0.1917516,-4.430380876
8113761,ZNF608,-0.514801819,8.037655288,-1.736390791,0.09721077,0.253134201,-4.86659226
8113771,NA,0.043094622,6.212878312,0.498811001,0.623120781,0.757311116,-6.163784003
8113773,ALDH7A1,-0.250022611,7.713167754,-0.836403577,0.412387066,0.588288939,-5.940825972
8113782,NA,0.052775184,3.311151664,0.74852769,0.462481224,0.63114215,-6.009198675
8113784,NA,0.207200012,6.09095574,2.157852531,0.042726415,0.164878304,-4.168621308
8113786,NA,0.029320725,3.986696761,0.262744318,0.795319705,0.877896907,-6.254081276
8113788,NA,0.104788733,3.730062017,0.968163894,0.344031125,0.524683932,-5.825149333
8113790,MARCHF3,-0.205513386,9.558581892,-0.657430291,0.51807817,0.676249513,-6.072480464
8113796,C5orf63,-0.455688021,9.345807079,-1.104534182,0.281913026,0.464525517,-5.689320565
8113800,FBN2,0.331608028,6.057998681,2.25457048,0.035015014,0.149424336,-3.994768402
8113871,NA,0.029424297,3.462287973,0.365082593,0.718717371,0.825752469,-6.221718388
8113873,HINT1,-0.056860751,10.25155652,-0.547007736,0.590165616,0.733249923,-6.138609394
8113879,HINT1,0.183321265,7.954820902,1.504504755,0.147411079,0.318269142,-5.202972003
8113881,RAPGEF6,-0.492986803,9.096203555,-2.262533827,0.034440521,0.148231151,-3.980250593
8113914,FNIP1,0.11458784,10.82582725,1.154662946,0.26125754,0.444193847,-5.635401787
8113936,NA,0.022436491,7.288049016,0.127062423,0.900105262,0.943992091,-6.280798671
8113938,NA,0.112450949,6.336428566,1.29158701,0.210598794,0.391180858,-5.477580969
8113981,P4HA2,-0.015363612,6.59049403,-0.075053052,0.940886095,0.967531942,-6.286117105
8114002,NA,0.399842308,6.814088443,2.303343961,0.031629692,0.142109548,-3.905380255
8114006,NA,-0.29294689,7.055828029,-0.910242902,0.373070845,0.551849841,-5.877918166
8114010,IRF1,-0.594763946,8.03384344,-1.232836488,0.231321584,0.41281567,-5.54716033
8114023,IL5,-0.148315466,4.330349074,-0.705432821,0.488327773,0.652324876,-6.040108131
8114030,KIF3A,-0.248995897,6.834786409,-1.197585271,0.244481808,0.426879456,-5.587572046
8114050,SEPTIN8,-0.562927959,8.905519852,-3.625232865,0.001594894,0.037986548,-1.176954277
8114068,SHROOM1,0.051576784,7.576647844,0.541025013,0.594209319,0.736337465,-6.141857006
8114080,GDF9,-0.310520459,6.883413756,-1.61233566,0.121884642,0.287156012,-5.05115823
8114083,AFF4,-0.213399873,10.45792081,-0.747934603,0.462831296,0.631412859,-6.009635845
8114111,NA,0.210664682,7.25284789,0.833058404,0.414228733,0.589937932,-5.943558743
8114113,ZCCHC10,-0.340445423,7.197153286,-2.502772185,0.020695384,0.115583949,-3.528822674
8114119,FSTL4,0.48036485,6.183220205,4.638996748,0.000142653,0.012370681,1.08825386
8114136,NA,-0.026584993,3.886829267,-0.320034669,0.752118737,0.848350189,-6.237251267
8114138,C5orf15,-0.214848244,8.64078439,-1.364316487,0.186976641,0.365318697,-5.387666923
8114145,VDAC1,-0.055836087,8.543536545,-0.339366588,0.73771923,0.839014831,-6.230832812
8114152,SKP1,-0.460130111,9.504270525,-2.099994689,0.048046232,0.174841027,-4.270359944
8114158,NA,-0.579604371,11.12331008,-2.145976302,0.043772777,0.166729749,-4.189646132
8114171,CDKL3,-0.26223267,6.131769371,-1.152283076,0.262212116,0.445059632,-5.638009125
8114185,CDKN2AIPNL,0.075820207,6.666595655,0.44863635,0.658309835,0.782764082,-6.187583505
8114191,NA,0.136824076,5.410355665,0.999989128,0.328751021,0.509823611,-5.794892995
8114193,SAR1B,-0.557489451,9.039243348,-1.242630275,0.2277628,0.40927242,-5.535753757
8114203,NA,-0.058990565,3.760407307,-0.722904235,0.477749469,0.643705056,-6.027786532
8114205,NA,0.096210133,3.695373572,1.042704613,0.308994179,0.490350496,-5.752894207
8114207,NA,0.212647987,6.814477716,0.972055473,0.342136957,0.523030818,-5.821497349
8114209,NA,0.009499204,6.237699184,0.04356812,0.965662142,0.981611074,-6.28800736
8114211,NA,0.050977038,11.07528919,0.188602923,0.852222974,0.914940521,-6.270977362
8114213,NA,-0.109323207,4.218425413,-0.461689478,0.649072357,0.775985508,-6.181629368
8114215,PITX1,0.248047076,7.257021039,2.5661633,0.018037429,0.109417429,-3.405677418
8114225,MACROH2A1,-0.127055114,11.42336972,-1.140278113,0.267066775,0.449475734,-5.651089568
8114239,NA,0.409632425,6.481279899,3.678152896,0.001407084,0.036039747,-1.060022513
8114245,NEUROG1,0.293287245,7.147683811,2.915694611,0.008291058,0.078737605,-2.701222011
8114249,CXCL14,0.414728403,6.563923005,3.520609449,0.002041805,0.042587811,-1.407165713
8114256,IL9,0.131066367,5.437473254,1.307106703,0.205372283,0.385081704,-5.458741863
8114263,LECT2,0.396207151,6.012133194,3.06584561,0.005887359,0.068380495,-2.387386784
8114270,SMAD5-AS1,0.103600798,5.572238424,1.038758518,0.310783303,0.49190244,-5.756840369
8114273,TRPC7,-0.138769405,5.118333603,-1.205368767,0.241528487,0.423718336,-5.578736267
8114285,NA,0.006283034,4.394717834,0.044582328,0.964863351,0.981267954,-6.287962107
8114287,SPOCK1,0.087615131,6.565662344,0.739002548,0.46812262,0.635695999,-6.01618007
8114300,KLHL3,-0.542175549,7.617267887,-2.499664758,0.020834662,0.115834319,-3.534818538
8114320,HNRNPA0,-0.296295552,9.631039267,-1.522183354,0.142947138,0.312699128,-5.178650102
8114326,FAM13B,-0.267416774,10.43944775,-1.326866376,0.198864927,0.378031826,-5.434481685
8114352,NA,0.004327787,3.653801874,0.042122655,0.966800655,0.982168703,-6.288070056
8114354,NME5,-0.075745423,4.930240465,-0.466933368,0.645377483,0.77376977,-6.17919031
8114363,NA,1.556682249,7.30514079,3.529476397,0.001999578,0.042147833,-1.387708944
8114365,BRD8,-0.522795453,9.202445588,-2.861815111,0.009364341,0.082882629,-2.812344016
8114396,CDC23,-0.84006826,9.545637115,-3.246883032,0.003875516,0.056972651,-2.001853836
8114415,GFRA3,-0.160019587,6.993096979,-1.491657854,0.150726207,0.322202626,-5.220504347
8114425,CDC25C,-0.326253238,7.667468651,-0.810772734,0.426630772,0.600539019,-5.96150321
8114443,ETF1,-0.493057351,8.978530667,-1.404746009,0.174782201,0.351942606,-5.335916401
8114455,HSPA9,-0.564746855,11.01406138,-2.634592534,0.015529749,0.102891105,-3.271029764
8114468,SNORD63,-0.01861922,4.514222815,-0.064719235,0.949012452,0.97153782,-6.286848097
8114470,LRRTM2,-0.265008368,6.540824546,-1.086439746,0.289653774,0.472219041,-5.708262887
8114476,SIL1,-0.1238828,8.71881066,-0.666255978,0.512533732,0.672254044,-6.066692096
8114489,NA,0.229543841,6.919680308,1.87401195,0.074974807,0.220144282,-4.650166615
8114491,SLC23A1,0.013023525,7.701879452,0.074520838,0.941304466,0.967603671,-6.286157391
8114511,MZB1,-0.248049519,7.837153187,-1.007354095,0.325283158,0.506436422,-5.787764745
8114518,SPATA24,0.13301727,6.927660347,1.065416978,0.298838698,0.480952143,-5.729920901
8114526,DNAJC18,-0.313813429,8.463222042,-2.144321668,0.043920387,0.166980719,-4.192569635
8114536,STING1,0.127792798,10.62963653,0.754293359,0.459086285,0.628371906,-6.004931673
8114546,NA,0.312002667,7.893785856,1.878063388,0.074393729,0.219290368,-4.643617578
8114548,NA,0.014129572,4.439761158,0.169123572,0.867325242,0.924108943,-6.274499233
8114550,NRG2,0.252140702,8.186357008,2.805476155,0.010628137,0.087626298,-2.927621779
8114567,PFDN1,-0.504434326,10.03139396,-3.36566756,0.002937883,0.050859782,-1.745313201
8114572,HBEGF,0.071192507,7.629221282,0.085879924,0.932379102,0.962619049,-6.285235356
8114579,NA,-0.158560585,3.701784158,-1.67074504,0.109677304,0.270332756,-4.965544476
8114581,NA,-0.028122267,3.197355059,-0.319940503,0.752189109,0.848372088,-6.23728162
8114583,SRA1,-0.399055535,8.155775748,-1.634612855,0.117100351,0.280894056,-5.018779847
8114593,APBB3,-0.184710615,9.519197495,-1.28601607,0.21249989,0.393276656,-5.484296984
8114612,CD14,1.14424988,6.964390346,6.200356596,3.84E-06,0.001776146,4.479215848
8114618,NDUFA2,-0.632263707,9.764404832,-2.558713077,0.018332328,0.110102259,-3.420231264
8114625,DND1,0.508314098,8.335241003,2.986254568,0.007062774,0.073536333,-2.554474163
8114628,HARS1,-0.318598939,9.874278335,-1.491624207,0.150734969,0.322202626,-5.220550107
8114643,NA,0.174662863,7.040734371,0.960447667,0.347808089,0.528473393,-5.832350995
8114645,NA,0.243744217,7.467967454,2.061277636,0.051932229,0.181732783,-4.337455577
8114647,SLC25A2,-0.065630682,6.99542022,-0.409212112,0.686546326,0.803202031,-6.204549043
8114653,TAF7,-0.153254137,8.530134249,-0.501342051,0.621368977,0.75612443,-6.162518207
8114658,DIAPH1,0.335700263,10.14322371,1.507543618,0.146635709,0.317356464,-5.198807282
