,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B, -log10
7998136,RHBDF1,0.0661629,7.44273641,0.585733451,0.563347643,0.999903525,-4.935213198,0.249223518
7998157,NPRL3,0.093177964,9.423167408,0.696907301,0.492342357,0.999903525,-4.892563719,0.3077328
7998174,LUC7L,-0.042739129,9.766802192,-0.468494028,0.643523182,0.999903525,-4.972457985,0.191435804
7998190,RGS11,0.039441143,6.647165384,0.664781828,0.512324993,0.999903525,-4.905611237,0.290454457
7998211,AXIN1,0.111984685,8.770115234,1.176917859,0.250401131,0.999903525,-4.631191204,0.601363714
7998222,MRPL28,-0.068265588,10.33263087,-1.068436139,0.295614022,0.999903525,-4.700699488,0.52927497
7998233,PGAP6,0.072945175,9.528147292,0.693281192,0.494575452,0.999903525,-4.894065629,0.305767443
7998249,NA,0.059735058,6.417171837,0.512814589,0.612618833,0.999903525,-4.959322428,0.212809656
7998251,METTL26,-0.003391087,9.475396624,-0.036108049,0.971485281,0.999903525,-5.038844129,0.012563775
7998265,NA,0.060350203,8.409588362,0.870844529,0.392191137,0.999903525,-4.81194503,0.406502225
7998267,JMJD8,-0.074662351,9.428404781,-0.624792479,0.53781387,0.999903525,-4.92103364,0.269368002
7998280,WDR24,0.076548685,8.049521223,1.419088032,0.168320476,0.999903525,-4.455974473,0.773863049
7998297,FBXL16,-0.021491263,7.615653015,-0.36368699,0.719173872,0.999903525,-4.998897324,0.143166099
7998307,CCDC78,-0.032928778,7.215408299,-0.536378275,0.596476259,0.999903525,-4.951869957,0.224406837
7998336,CIAO3,0.054618603,7.489278325,0.78769533,0.438339197,0.999903525,-4.852562687,0.358189692
7998351,NA,-0.007499378,8.302748897,-0.12306191,0.903049977,0.999903525,-5.034608453,0.044288214
7998367,RPUSD1,0.022016211,7.97730119,0.332822882,0.742065171,0.999903525,-5.00543404,0.129557952
7998374,GNG13,0.113936138,7.578524361,1.538408149,0.136611629,0.999903525,-4.360173621,0.86451233
7998381,LMF1,-0.035094838,9.463635394,-0.30061248,0.766215744,0.999903525,-5.011645488,0.115648928
7998392,NA,-0.015985521,6.418154751,-0.336106483,0.739617804,0.999903525,-5.004765778,0.130992643
7998399,NA,0.013650391,7.204504564,0.206170193,0.838341178,0.999903525,-5.026244523,0.076579201
7998405,SSTR5-AS1,0.06373893,7.862939778,0.941647255,0.35545623,0.999903525,-4.774426367,0.44921387
7998407,C1QTNF8,-0.051378104,6.71523821,-0.887515798,0.383328084,0.999903525,-4.803351167,0.416429362
7998414,NA,0.001183189,7.662693516,0.017044089,0.986537827,0.999903525,-5.039154363,0.005886258
7998427,TPSG1,0.032314288,7.822964289,0.455369846,0.652805058,0.999903525,-4.976125737,0.185216489
7998434,NA,0.006490364,11.01170615,0.020061852,0.984154573,0.999903525,-5.039120079,0.006936685
7998444,PRSS29P,-0.024766395,9.398345994,-0.415023594,0.68169321,0.999903525,-4.98676272,0.166411032
7998449,TSR3,-0.014732319,7.824158424,-0.208493969,0.836546217,0.999903525,-5.025950213,0.07751006
7998457,UNKL,0.060110182,8.040809493,1.06407532,0.297546056,0.999903525,-4.7033716,0.526445802
7998466,UNKL,0.115686332,8.416990823,1.800068633,0.084027401,0.999903525,-4.130522674,1.075579069
7998485,NA,-0.089526361,7.558051119,-1.003720384,0.325207003,0.999903525,-4.739364392,0.487840111
7998494,CCDC154,0.051387311,6.933270455,0.673943052,0.506581126,0.999903525,-4.901949996,0.295350995
7998510,CLCN7,0.064922644,9.300129723,0.337589666,0.738513257,0.999903525,-5.004461804,0.131641704
7998538,PTX4,0.036759593,7.117149177,0.65405766,0.519094335,0.999903525,-4.909836567,0.284753711
7998542,IFT140,0.075605338,7.86188463,1.255434022,0.221022003,0.999903525,-4.577334143,0.65556449
7998577,NME3,0.000210397,8.184360231,0.00322102,0.997455773,0.999903525,-5.039240131,0.001106352
7998585,MRPS34,-0.171480221,9.636839947,-1.865769212,0.07394544,0.999903525,-4.069009055,1.131088603
7998590,SPSB3,0.065794339,8.873838541,1.311503502,0.201700568,0.999903525,-4.53711217,0.695292879
7998601,IGFALS,0.080643616,8.132806881,1.342199762,0.191690562,0.999903525,-4.514485424,0.717399269
7998604,HAGH,0.045738218,9.827559405,0.591913767,0.559266401,0.999903525,-4.933028047,0.252381271
7998615,MEIOB,0.042207824,3.981248937,0.711836454,0.48320915,0.999903525,-4.886302202,0.315864851
7998629,NA,0.05058848,8.221211019,0.740946391,0.465684407,0.999903525,-4.873733655,0.331908304
7998634,HS3ST6,0.046688409,7.819947536,0.61533429,0.543939937,0.999903525,-4.924547684,0.264449053
7998637,MSRB1,-0.089611805,8.429627053,-1.135575672,0.266990017,0.999903525,-4.658362601,0.573504977
7998643,RPL3L,0.038985877,7.316648151,0.614199435,0.54467745,0.999903525,-4.924965874,0.263860604
7998655,RPS2,-0.022393095,12.9945911,-0.442549475,0.661927505,0.999903525,-4.979610294,0.179189572
7998664,SNORA10,-0.006106213,10.94100249,-0.029071286,0.977040425,0.999903525,-5.03898455,0.010087467
7998666,NA,0.172732,9.355315375,0.839703333,0.409097038,0.999903525,-4.827597332,0.388173665
7998668,NOXO1,-0.017471188,7.162211656,-0.318770924,0.752569536,0.999903525,-5.008220608,0.123453366
7998679,ZNF598,-0.036846811,8.39312444,-0.472687098,0.640570005,0.999903525,-4.971264746,0.193433401
7998692,NTHL1,-0.020458261,7.765917391,-0.317373095,0.753617169,0.999903525,-5.008491309,0.122849216
7998700,PKD1,-0.006229428,7.90286893,-0.092398333,0.927123931,0.999903525,-5.036629951,0.032862209
7998722,SNORD60,0.019559874,6.027840761,0.083767166,0.933914074,0.999903525,-5.037095295,0.02969308
7998724,CASKIN1,0.005949204,6.771172396,0.11743489,0.907461368,0.999903525,-5.035022459,0.042171854
7998749,BRICD5,0.029499535,8.329563254,0.533111142,0.59870214,0.999903525,-4.952922609,0.22278919
7998759,PGP,-0.148937745,9.024965608,-1.359550536,0.186206452,0.999903525,-4.501509117,0.730005275
7998762,ECI1,-0.093992784,8.718070405,-0.961570576,0.345547856,0.999903525,-4.763391345,0.461491797
7998774,RNPS1,-0.058693101,10.97985385,-1.064653784,0.297289257,0.999903525,-4.703017694,0.526820784
7998784,ABCA3,-0.035625209,7.865681189,-0.304393947,0.76336742,0.999903525,-5.010948641,0.117266379
7998817,CEMP1,0.017049053,7.436208967,0.22624231,0.822867296,0.999903525,-5.02359413,0.084670198
7998820,FLJ42627,-0.055523061,8.879060814,-0.588972501,0.561206799,0.999903525,-4.934070728,0.250877076
7998823,NA,0.04147495,9.408224099,0.758697625,0.455184206,0.999903525,-4.86583736,0.341812816
7998825,NA,0.010155449,10.41045374,0.10943814,0.913735728,0.999903525,-5.035577537,0.039179393
7998835,ERVK13-1,-0.034856621,8.577187924,-0.348928726,0.730087988,0.999903525,-5.002094261,0.136624797
7998841,NA,0.04147495,9.408224099,0.758697625,0.455184206,0.999903525,-4.86583736,0.341812816
7998843,PRSS27,0.093264728,8.69826957,1.74326983,0.093673714,0.999903525,-4.182511853,1.02838226
7998852,ELOB,-0.019285656,9.917981416,-0.177708528,0.860395448,0.999903525,-5.029582746,0.065301896
7998861,PRSS33,0.066105019,7.755111128,0.990160564,0.331658741,0.999903525,-4.747194379,0.479308552
7998872,PRSS30P,0.056072743,7.791506702,0.811053728,0.425050587,0.999903525,-4.841532865,0.37155938
7998878,PRSS22,0.019063074,7.596861773,0.361090398,0.721089797,0.999903525,-4.999469258,0.142010649
7998886,PKMYT1,-0.013522227,7.882028915,-0.056512062,0.955386739,0.999903525,-5.038265578,0.019820791
7998898,CLDN6,0.077941656,5.842772264,0.709042219,0.48491112,0.999903525,-4.887483678,0.314337857
7998902,HCFC1R1,0.081198555,7.984961023,1.232767554,0.229221365,0.999903525,-4.593180898,0.639744906
7998910,BICDL2,-0.01120741,7.130857538,-0.208421949,0.836601835,0.999903525,-5.025959384,0.077481187
7998921,ZSCAN10,-0.043911859,7.057708591,-0.611952804,0.546139033,0.999903525,-4.925791569,0.262696783
7998927,NA,0.026811388,9.022800404,0.030126985,0.976206925,0.999903525,-5.038965416,0.010458116
7998929,NA,0.069830859,6.899099702,0.569349888,0.574239945,0.999903525,-4.940899074,0.240906601
7998931,ZNF200,-0.135954707,7.879857969,-1.341625981,0.191874051,0.999903525,-4.514912251,0.716983755
7998940,MEFV,0.016414066,6.6962352,0.247690302,0.806413315,0.999903525,-5.020491787,0.09344231
7998952,TIGD7,-0.08544435,6.416267146,-1.162573666,0.256068252,0.999903525,-4.640712611,0.591644263
7998959,NA,0.033531327,4.449924193,0.771436789,0.447736682,0.999903525,-4.860062814,0.348977323
7998961,NA,0.062541334,4.625345933,0.654913277,0.518552455,0.999903525,-4.909501854,0.285207305
7998963,NA,-8.19E-05,3.468918105,-0.001046923,0.999173053,0.999903525,-5.039242972,0.000359287
7998965,NA,0.009644696,6.261946793,0.082094858,0.935230287,0.999903525,-5.037180188,0.029081437
7998967,ZSCAN32,0.042648521,7.273363442,0.467241109,0.644406777,0.999903525,-4.972812522,0.190839901
7998978,ZNF597,-0.105048361,8.601954961,-0.322735423,0.749600894,0.999903525,-5.007446455,0.125169904
7998983,NLRC3,0.052795077,8.46424231,0.402424637,0.690819276,0.999903525,-4.989886297,0.160635553
7999008,SLX4,0.064806431,8.334404948,0.622712088,0.539158179,0.999903525,-4.921810976,0.268283802
7999023,NA,-0.029859786,6.192713119,-0.325537767,0.74750485,0.999903525,-5.006893534,0.126385985
7999025,TRAP1,-0.16988289,9.745335475,-1.620350425,0.117804694,0.999903525,-4.291032517,0.928837404
7999044,CREBBP,0.134270332,10.95519476,1.19211045,0.244500753,0.999903525,-4.620998626,0.611719799
7999079,ADCY9,-0.00902904,7.170097731,-0.076064019,0.939978473,0.999903525,-5.037472127,0.026882092
7999093,SRL,0.059977836,6.547861475,0.797177149,0.43291465,0.999903525,-4.848121479,0.363597717
7999102,TFAP4,-0.084998238,8.514353922,-0.710817869,0.483829171,0.999903525,-4.886733394,0.315307951
7999112,NA,0.084556496,7.978294309,1.54141232,0.135881019,0.999903525,-4.357685847,0.866841205
7999120,NA,0.035393711,9.570054511,0.371008627,0.713781637,0.999903525,-4.997262905,0.146434629
7999149,NMRAL1,-0.125772647,8.382062029,-0.949369669,0.351593301,0.999903525,-4.770173801,0.453959408
7999160,CDIP1,0.062439952,7.880065285,0.44913476,0.65723492,0.999903525,-4.977832569,0.18227937
7999171,NA,-0.033589159,5.343297513,-0.364802186,0.718351587,0.999903525,-4.998650449,0.143662944
7999173,UBALD1,0.046726183,10.00600593,0.472864602,0.640445121,0.999903525,-4.971214004,0.193518079
7999177,ANKS3,0.013846895,7.278563771,0.295146349,0.770338937,0.999903525,-5.012637545,0.11331815
7999196,ZNF500,0.03922734,7.710514735,0.659001331,0.515967696,0.999903525,-4.907896878,0.287377488
7999206,SEPTIN12,0.049270994,6.224611831,0.698560744,0.491326013,0.999903525,-4.891876415,0.308630242
7999217,ROGDI,0.110667124,9.963644431,1.192934241,0.2441838,0.999903525,-4.620442789,0.612283152
7999233,GLYR1,-0.057545306,10.19764595,-0.597011085,0.555911829,0.999903525,-4.931209231,0.254994085
7999253,PPL,0.001847257,6.877787613,0.026179471,0.979323716,0.999903525,-5.039033467,0.009073728
7999279,NAGPA,0.048733516,8.039772719,0.648149115,0.522844794,0.999903525,-4.912136587,0.281627212
7999291,C16orf89,0.033826341,6.430261776,0.576032878,0.569784116,0.999903525,-4.938598507,0.244289662
7999304,EEF2KMT,-0.152096988,8.088590571,-1.83425951,0.078642013,0.999903525,-4.098691115,1.104345378
7999315,NA,0.015851482,3.946666219,0.29192239,0.772774066,0.999903525,-5.013214215,0.111947461
7999317,TMEM186,-0.068808809,7.120010899,-0.464005765,0.646690899,0.999903525,-4.973723739,0.189303251
7999319,CARHSP1,-0.031481635,9.358915469,-0.251710932,0.803338709,0.999903525,-5.019879183,0.095101306
7999326,USP7,-0.012785437,10.41575699,-0.086550265,0.931724025,0.999903525,-5.036950223,0.030712706
7999356,NA,0.029520418,5.986350305,0.342762627,0.734665379,0.999903525,-5.003391286,0.133910426
7999360,NA,0.046985523,10.95959694,0.642799006,0.526253486,0.999903525,-4.914202065,0.278805014
7999362,NA,0.174536147,8.257108316,0.932860899,0.359885805,0.999903525,-4.779226705,0.443835283
7999364,GRIN2A,0.039315833,5.823821368,0.543440694,0.591678386,0.999903525,-4.949573226,0.227914295
7999382,NA,0.036537133,8.923304919,0.468477124,0.6435351,0.999903525,-4.972462775,0.191427761
7999384,NA,-0.011036504,5.091783676,-0.175875352,0.861820107,0.999903525,-5.029780853,0.064583378
7999387,EMP2,-0.012581472,6.618989789,-0.172566274,0.864392975,0.999903525,-5.030133275,0.063288771
7999396,TEKT5,0.058086768,6.104194674,0.744773744,0.463408441,0.999903525,-4.872045952,0.33403606
7999404,NA,-0.00736785,7.402487686,-0.021011704,0.983404465,0.999903525,-5.039108134,0.007267824
7999406,NA,0.056451732,7.597293235,0.47215976,0.640941078,0.999903525,-4.971415382,0.193181894
7999408,NA,0.212974824,4.328340866,1.410206421,0.170898505,0.999903525,-4.462865109,0.767261736
7999410,NA,0.036163391,3.217955211,0.693360376,0.494526626,0.999903525,-4.894032911,0.30581032
7999412,TVP23A,0.117922356,8.463288489,0.25824748,0.798347069,0.999903525,-5.01886234,0.097808265
7999419,DEXI,-0.051898496,8.116880822,-0.764469578,0.451800688,0.999903525,-4.863232122,0.345053112
7999423,SOCS1,-0.014713909,7.796587975,-0.106454556,0.916078174,0.999903525,-5.035774627,0.038067464
7999427,TNP2,0.028987419,6.652300077,0.528027821,0.602173312,0.999903525,-4.954548047,0.220278496
7999431,PRM3,0.037246953,7.56913505,0.566629339,0.576058852,0.999903525,-4.941828194,0.239533145
7999433,NA,-0.019064286,7.828401627,-0.190325126,0.850603744,0.999903525,-5.028163792,0.07027271
7999435,PRM2,0.055761296,6.418733733,1.201723553,0.240821167,0.999903525,-4.61449219,0.618305343
7999440,PRM1,0.021466062,6.257506937,0.320145388,0.751539886,0.999903525,-5.007953286,0.124047965
7999447,LOC400499,0.063236531,6.525042212,0.939911595,0.356328345,0.999903525,-4.775377847,0.448149629
7999468,LITAF,0.065218389,10.00430427,0.307564385,0.760981959,0.999903525,-5.010357751,0.118625639
7999476,NA,-0.055699445,7.582357854,-0.229437318,0.820410775,0.999903525,-5.023149677,0.085968644
7999478,TXNDC11,-0.029822439,9.159093235,-0.333064182,0.741885229,0.999903525,-5.005385152,0.129663276
7999496,ZC3H7A,0.006202139,9.571563337,0.031856132,0.974841782,0.999903525,-5.038932602,0.011065865
7999520,RSL1D1,-0.127812277,11.56094608,-1.806177427,0.083042568,0.999903525,-4.124864541,1.080699229
7999532,GSPT1,-0.13889763,11.37126237,-1.690912589,0.103385227,0.999903525,-4.229419003,0.985541514
7999547,NA,0.090537053,6.681869773,0.42484887,0.674610323,0.999903525,-4.984261294,0.170947017
7999550,LOC642696,0.035288271,5.931129469,0.685589574,0.499331211,0.999903525,-4.897226894,0.301611287
7999553,CPPED1,0.041105933,10.61105346,0.192082166,0.84924201,0.999903525,-5.027958496,0.07096853
7999560,NA,0.010537827,3.853307726,0.186679363,0.853430772,0.999903525,-5.028583776,0.068831702
7999562,PARN,-0.046032099,10.19165204,-0.631913448,0.533225996,0.999903525,-4.918354142,0.273088686
7999588,PLA2G10,0.162265235,5.349846777,1.326463942,0.196772517,0.999903525,-4.526137585,0.706035559
7999591,NA,0.041085879,7.913230645,0.438510659,0.664812515,0.999903525,-4.980687886,0.177300814
7999594,NA,0.033839879,8.347255428,0.104397225,0.917693861,0.999903525,-5.035907361,0.037302174
7999596,NA,0.013427514,10.35728268,0.211028911,0.834589175,0.999903525,-5.025625416,0.078527253
7999598,NTAN1,-0.030639544,8.101597792,-0.20771339,0.837149062,0.999903525,-5.026049441,0.077197205
7999608,RRN3,0.007681716,10.01605245,0.028519232,0.977476295,0.999903525,-5.038994284,0.009893766
7999614,NA,-0.013669772,11.36559233,-0.16859334,0.867484017,0.999903525,-5.030547586,0.061738518
7999634,NA,-0.034403644,11.36642418,-0.413631093,0.682699475,0.999903525,-4.987112596,0.165770431
7999642,MARF1,0.036229307,10.37614227,0.568635966,0.57471698,0.999903525,-4.941143307,0.240545971
7999674,MYH11,0.016964232,6.601781949,0.210504162,0.834994206,0.999903525,-5.025692972,0.078316538
7999718,CEP20,0.033882924,10.40208933,0.586924277,0.562560083,0.999903525,-4.934793877,0.249831087
7999725,NA,0.043997201,5.579191151,0.697761822,0.491816948,0.999903525,-4.892208703,0.30819651
7999727,NA,0.051093301,7.152753021,0.649551842,0.521953075,0.999903525,-4.911592347,0.282368539
7999750,NA,0.033839879,8.347255428,0.104397225,0.917693861,0.999903525,-5.035907361,0.037302174
7999752,LYRM2,-0.074044739,10.41015981,-0.594087482,0.557834593,0.999903525,-4.932254258,0.253494557
7999754,XYLT1,0.122452881,10.14439545,0.548613928,0.588175915,0.999903525,-4.94787244,0.230492763
7999766,NA,0.047391705,12.6196849,0.577936728,0.568517951,0.999903525,-4.937938391,0.245255818
7999769,NA,0.010223933,11.82943874,0.142636353,0.887729931,0.999903525,-5.033017653,0.051719137
7999791,NA,-0.060002147,11.34436963,-0.63688676,0.530034305,0.999903525,-4.916465569,0.275696021
7999827,RPS15A,-0.033739417,12.62702496,-0.656839866,0.517333444,0.999903525,-4.908746656,0.286229445
7999834,ARL6IP1,-0.026452869,12.56611199,-0.201897286,0.841644037,0.999903525,-5.026777126,0.074871549
7999841,SMG1,0.030855929,10.75069462,0.470289474,0.642257915,0.999903525,-4.971948317,0.192290535
7999884,NA,0.035753369,8.02003997,0.211014829,0.834600044,0.999903525,-5.025627231,0.078521597
7999886,LOC105371114,0.014470429,6.517511546,0.156366215,0.877010317,0.999903525,-5.031762307,0.056995298
7999889,GDE1,-0.017619954,9.208554787,-0.126301532,0.900511655,0.999903525,-5.034361327,0.045510662
7999903,KNOP1,-0.293205565,7.114391152,-2.037217127,0.052434332,0.999903525,-3.902003263,1.28038426
7999909,GPRC5B,0.053571864,6.780077236,0.726036512,0.47461329,0.999903525,-4.880230376,0.323660105
7999916,GPR139,0.008873233,8.636408462,0.114077662,0.910094773,0.999903525,-5.035260252,0.04091338
7999920,GP2,0.003636954,6.167915038,0.045902378,0.963755694,0.999903525,-5.038598218,0.016033043
7999936,UMOD,0.065731166,6.797027298,1.21603775,0.235419101,0.999903525,-4.604722369,0.628158303
7999952,PDILT,0.017004605,5.431272761,0.301163411,0.765800555,0.999903525,-5.0115445,0.115884323
7999965,NA,0.010186831,5.72570282,0.160973296,0.873418583,0.999903525,-5.03131531,0.058777572
7999981,ACSM1,0.076388421,6.775984463,0.843012593,0.407278925,0.999903525,-4.825958913,0.390108062
7999999,NA,0.072974104,6.166650941,0.33552007,0.74005467,0.999903525,-5.004885597,0.130736196
8000001,NA,0.119459923,4.028302846,0.971644788,0.340609472,0.999903525,-4.757732523,0.467743279
8000003,THUMPD1,0.025255363,8.791810462,0.166184155,0.869359475,0.999903525,-5.030794139,0.060800608
8000013,ERI2,-0.028819299,8.180073001,-0.138884921,0.890662754,0.999903525,-5.033340647,0.050286709
8000028,DCUN1D3,-0.140619978,8.558307081,-0.98485723,0.334205795,0.999903525,-4.750230903,0.475986024
8000034,DNAH3,-0.004373684,5.336467477,-0.073916606,0.941669726,0.999903525,-5.037570707,0.026101392
8000097,ZP2,0.026703174,5.370869877,0.411168715,0.68448033,0.999903525,-4.987728463,0.164639028
8000117,CRYM,-0.020366305,7.337824519,-0.343596711,0.734045608,0.999903525,-5.003217173,0.134276955
8000131,NA,0.034011484,13.16284393,0.553369178,0.584965432,0.999903525,-4.946295343,0.232869797
8000156,NA,-0.039032155,12.24933031,-0.481915044,0.634092054,0.999903525,-4.968602222,0.197847689
8000167,NA,-0.031199907,12.1704917,-0.44828086,0.657842594,0.999903525,-4.978064531,0.18187801
