,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
8095680,CXCL8,-0.905513521,11.25194419,-1.590617584,0.136779385,0.305476101,-5.451444334
8095688,CXCL6,-0.467736333,6.923339424,-2.386316472,0.033700434,0.124148254,-4.189417625
8095694,PF4V1,-0.196772847,6.849570918,-1.710740656,0.111934317,0.270136765,-5.279084392
8095697,CXCL1,-1.127289581,8.842188233,-2.451240125,0.029890646,0.115063253,-4.076668364
8095703,NA,-0.122675822,6.007086567,-1.471102491,0.166106317,0.34496664,-5.61466197
8095705,MTHFD2L,-0.392898659,7.742357839,-4.734279849,0.000439953,0.008299788,0.061907533
8095723,EPGN,-0.046747479,5.666316898,-0.30927071,0.762235363,0.868332992,-6.623551693
8095728,EREG,-0.334546261,10.4088914,-1.585140786,0.13801857,0.307110687,-5.459109944
8095736,AREG,-0.428873112,7.724067147,-1.903255246,0.080404154,0.218352263,-4.9873725
8095744,AREG,-0.597403692,6.721090211,-1.867701099,0.085539574,0.227256937,-5.042571128
8095751,PARM1,-0.069677392,5.542490422,-0.771806903,0.454643575,0.644476218,-6.364923801
8095758,NA,0.153234924,5.262188477,1.380937673,0.191606811,0.378249362,-5.73187588
8095760,THAP6,0.000386039,8.916841447,0.003916658,0.996937088,0.998556514,-6.674207259
8095767,ODAPH,-0.140723202,4.590606355,-1.598568402,0.134997592,0.303225502,-5.440285148
8095773,USO1,0.054556182,10.99122631,0.630295472,0.539909082,0.712476973,-6.46631974
8095800,NA,0.039641062,7.604481638,0.574398875,0.575939545,0.74065753,-6.501094251
8095802,NA,-0.34479236,5.69848887,-2.774171202,0.016352156,0.078139743,-3.502671213
8095806,ART3,-0.06616865,4.612722377,-0.810485364,0.432895802,0.626129686,-6.333964599
8095819,NA,0.025871496,7.173431573,0.038448978,0.969939974,0.985983425,-6.67342936
8095826,NA,-0.138996162,7.427289612,-0.774168266,0.453296268,0.643235087,-6.36307295
8095832,NA,0.10854983,2.954721794,1.69863815,0.114243264,0.273744817,-5.296805406
8095834,SHROOM3,-0.072058951,5.386823332,-1.101164661,0.291678987,0.492796591,-6.059417676
8095854,SEPTIN11,0.001753645,11.58153454,0.015058896,0.988224062,0.994075604,-6.674094831
8095868,NA,-1.311628011,6.020543928,-8.401927008,1.77E-06,0.000442418,5.510156283
8095870,CCNG2,-0.149739325,8.573966148,-1.343831307,0.203004692,0.392648692,-5.778548356
8095886,CXCL13,-1.007008676,5.794040712,-1.150645923,0.271519614,0.471931334,-6.005736239
8095894,MRPL1,0.407164732,8.459269446,3.41382979,0.004895832,0.035749286,-2.329790934
8095907,FRAS1,-0.114958332,5.876705479,-1.650131563,0.123924781,0.287729129,-5.367043981
8095986,ANXA3,0.016028872,9.03196195,0.031335159,0.975499482,0.98841799,-6.673693312
8096002,NA,-0.162777951,7.528824648,-1.465442713,0.167618474,0.346639191,-5.622173901
8096004,BMP2K,0.180661873,11.79534943,1.36783511,0.195569717,0.383729221,-5.748462994
8096025,NA,-1.121878097,7.638387839,-4.870025494,0.000347303,0.007229145,0.297965897
8096027,PCAT4,-0.026429623,3.93744686,-0.320437171,0.75395654,0.863123424,-6.619842649
8096030,NA,-0.059746889,4.954979652,-0.984356257,0.343701987,0.544678742,-6.178352188
8096032,PRDM8,-0.606222593,9.83989566,-2.363215649,0.035165273,0.12781335,-4.229276885
8096050,FGF5,-0.105122481,5.988015595,-1.337462792,0.205015685,0.394908937,-5.786464156
8096061,CFAP299,0.046522318,4.384462383,0.589074487,0.566357016,0.733427634,-6.492259025
8096070,BMP3,0.094178641,6.651418337,0.883619141,0.393661167,0.591597416,-6.271737683
8096075,NA,0.037333021,3.09063915,0.555203284,0.588602109,0.750246312,-6.512331548
8096077,NA,-0.026649964,7.951929558,-0.23182747,0.820442409,0.902433388,-6.645699411
8096079,NA,0.060326547,8.467441738,0.274695096,0.78806013,0.88298564,-6.634213819
8096081,ENOPH1,0.123641883,9.182590749,1.132956953,0.278600018,0.479308918,-6.025146408
8096091,THAP9,0.335537654,7.052920417,2.980971409,0.011075092,0.060672479,-3.126742829
8096098,COPS4,-0.052526996,10.66245034,-0.403763101,0.693242666,0.824964195,-6.588098542
8096109,MRPS18C,0.790046139,7.047416115,4.599455813,0.000557751,0.009577836,-0.174843135
8096116,GPAT3,-0.960407488,7.802219555,-1.560902763,0.14361996,0.315318068,-5.492824882
8096130,CDS1,0.038503607,4.767090915,0.603989909,0.556706721,0.726187561,-6.483063793
8096147,WDFY3-AS2,-0.034572204,5.656902488,-0.384044799,0.707430211,0.833757034,-6.596255491
8096158,NA,0.213771346,6.727352662,1.932394425,0.076406657,0.211427946,-4.941715221
8096160,ARHGAP24,-0.354347106,6.229571241,-2.279826366,0.040976096,0.141056089,-4.37194428
8096176,PTPN13,0.121301605,7.879297322,0.447230159,0.662397759,0.804782099,-6.568716237
8096224,AFF1,0.372642717,11.42180958,4.64424157,0.00051535,0.009127801,-0.095952683
8096249,NA,0.213128595,3.246700593,2.108991331,0.055842958,0.172598437,-4.657551982
8096251,NUDT9,0.021632256,7.449268049,0.25029291,0.806447424,0.89340285,-6.640987834
8096265,DSPP,0.117052781,5.17085746,2.176929445,0.049407308,0.159286902,-4.545123482
8096274,DMP1,0.025010013,4.973662409,0.314544978,0.758321129,0.865638817,-6.621815925
8096281,IBSP,-0.067175616,5.892884211,-1.177509175,0.261033104,0.460375997,-5.975798051
8096290,MEPE,-0.051875235,4.578529404,-0.703014063,0.494995984,0.677571194,-6.416574274
8096296,HSP90AB3P,0.185924215,10.80543765,1.614632291,0.131459055,0.298743664,-5.417628561
8096301,SPP1,-0.901229489,8.165708456,-1.011096173,0.331236276,0.532681684,-6.152114496
8096312,NA,-0.038527389,4.798112944,-0.46824891,0.647705984,0.793999261,-6.55865637
8096314,PKD2,-0.456982718,9.451406076,-5.975741635,5.56E-05,0.00267161,2.1249641
8096331,NA,0.060846345,7.610112757,0.958111067,0.356261097,0.556677729,-6.203520027
8096333,NA,-0.263192845,3.850776486,-3.798638273,0.002385124,0.02289348,-1.620261584
8096335,HERC6,0.545423976,9.604243788,1.406647992,0.184023601,0.368611793,-5.698994226
8096361,HERC5,0.617845723,8.305196742,1.504927706,0.157307667,0.334123171,-5.569349107
8096385,HERC3,-0.374065829,9.883247926,-3.769743784,0.002516541,0.023617043,-1.673358833
8096411,TIGD2,0.539392187,8.021341049,4.899493006,0.000330031,0.006987953,0.348892672
8096413,NA,-0.430653968,4.19819393,-2.593480014,0.022942599,0.097321525,-3.82627206
8096415,MMRN1,-0.754816428,10.67619792,-1.480860519,0.163526278,0.341696548,-5.601663243
8096425,CCSER1,-0.289422519,7.422608994,-0.889362818,0.390685176,0.589159616,-6.266649446
8096438,NA,-0.100460575,5.544746447,-1.444906317,0.173203128,0.354377814,-5.649259864
8096440,GRID2,0.003449915,5.323633029,0.03776689,0.970472965,0.986145611,-6.673457
8096457,NA,0.368698015,4.827228903,3.437830127,0.004679883,0.034728343,-2.285454942
8096459,NA,-0.078629208,3.797325757,-0.438008359,0.668890541,0.809230006,-6.572988827
8096461,ATOH1,0.22380189,7.004424554,2.976197909,0.011175309,0.060950738,-3.135471266
8096463,SMARCAD1,0.459703632,9.732659623,6.361790066,3.05E-05,0.001936429,2.720375602
8096489,PDLIM5,-0.320591917,9.280076216,-1.209403784,0.248994465,0.446845355,-5.93954089
8096511,BMPR1B,-1.080332738,6.701016629,-3.009464899,0.010495229,0.058428299,-3.07460081
8096528,PDHA2,0.091775872,6.513144309,1.114812787,0.286008429,0.48731418,-6.044802711
8096531,NA,-0.165722423,3.773896095,-1.59318388,0.136202058,0.304835753,-5.447846448
8096533,NA,0.296104711,7.271629225,3.045742789,0.009800544,0.055906923,-3.008117961
8096536,NA,-0.365055895,4.234288541,-2.658517643,0.020315486,0.089833298,-3.710429396
8096538,RAP1GDS1,-0.135586779,9.679804092,-1.76099226,0.102784006,0.255574569,-5.204690415
8096554,NA,0.121644506,4.077795141,2.289698354,0.04024321,0.139421306,-4.355158196
8096556,METAP1,0.313326118,10.99822752,3.098068588,0.00887865,0.052531946,-2.912057388
8096568,C4orf17,0.081041837,4.812478045,1.008293799,0.3325271,0.533597823,-6.154892204
8096580,MTTP,-0.059645557,5.20800059,-0.874370877,0.398485346,0.595929332,-6.279869568
8096602,DAPP1,-0.618369692,8.535821661,-1.383738674,0.190768304,0.377197876,-5.728314992
8096615,NA,-0.115436388,5.65944494,-0.905780057,0.382263809,0.581623015,-6.251946283
8096617,BANK1,0.088377308,8.182806633,0.190787085,0.851771227,0.919929502,-6.65488846
8096635,NFKB1,-0.211194417,11.04761223,-0.496400103,0.628268851,0.780078414,-6.544485562
8096661,NA,0.245898976,7.942337196,2.687368138,0.019246502,0.086965773,-3.658802518
8096663,CISD2,0.275221055,10.92423671,2.167905561,0.050220078,0.160987574,-4.560148183
8096667,NA,-0.202359226,5.805115304,-0.767634649,0.457030303,0.646517885,-6.368181501
8096669,TET2,-0.211999508,10.24592927,-2.586002826,0.023265075,0.097983457,-3.839539522
8096675,TET2,0.000828287,10.72830058,0.009021618,0.992944981,0.996416293,-6.674172137
8096680,NA,-0.109888789,4.507712745,-1.029274651,0.322951404,0.523981224,-6.133938164
8096682,ARHGEF38,-0.010653803,4.716276172,-0.128750399,0.899613697,0.946916139,-6.665406681
8096688,GSTCD,0.217730868,8.133629261,2.051900803,0.061848726,0.184697492,-4.750749314
8096704,NPNT,-0.040682693,5.600155712,-0.537129491,0.600655496,0.75933126,-6.522579949
8096718,AIMP1,0.118824618,8.870918525,1.411399429,0.182649845,0.366786797,-5.692869527
8096731,NA,0.022953696,3.793426797,0.327297587,0.748885871,0.859761158,-6.617499753
8096733,SGMS2,0.15007427,7.80641372,0.377955895,0.711834747,0.836646859,-6.598693783
8096744,CYP2U1,0.097276611,7.253564284,0.680506605,0.508653819,0.688229762,-6.432509618
8096753,HADH,0.495128118,9.6179738,2.718073964,0.01816932,0.083572848,-3.603704964
8096765,RPL34,0.148201709,6.926247714,2.435728008,0.030761323,0.117023447,-4.103701767
8096771,OSTC,0.273553467,11.76460223,4.408775243,0.000783171,0.011693836,-0.513348493
8096777,NA,-0.106242529,7.743772042,-1.410130643,0.183015843,0.367255983,-5.694506472
8096781,SEC24B,0.025756261,10.5496849,0.44861314,0.661426485,0.804188917,-6.568068052
8096808,MCUB,0.394838115,9.948122354,1.03123705,0.322066191,0.523027214,-6.131959699
8096821,GAR1,0.155368655,8.652835108,1.527245394,0.151722134,0.326490144,-5.539065163
8096830,RRH,-0.341916556,5.525124178,-2.888599035,0.013183003,0.067851984,-3.295257684
8096839,LRIT3,-0.2376816,5.349449447,-2.762845122,0.016704024,0.079139712,-3.523107261
8096845,EGF,-0.640347218,6.477677536,-1.511449483,0.15565759,0.331830409,-5.560530884
8096873,NA,0.074376734,3.554720939,0.818898585,0.428256192,0.622230819,-6.327050191
8096875,ENPEP,-0.02711375,5.983384574,-0.049230454,0.961517392,0.981683519,-6.672926766
8096897,NA,-0.305369585,4.991804149,-3.790146051,0.002423002,0.023136997,-1.63586264
8096899,FAM241A,-0.030777748,8.92311672,-0.351604429,0.731019746,0.84869877,-6.608806689
8096905,AP1AR,0.555799793,8.517369622,5.009264292,0.000273198,0.006209338,0.537583798
8096917,NA,-0.068515495,6.233392888,-0.588872119,0.566488567,0.733487705,-6.49238229
8096919,ALPK1,-0.385217595,8.819556206,-1.609205024,0.132645437,0.300414577,-5.425299659
8096938,LARP7,0.617846699,8.682166172,5.969274704,5.62E-05,0.002683559,2.114800037
8096955,NA,-0.260541373,6.773061141,-1.844932665,0.088982818,0.23278156,-5.077617085
8096957,NA,-0.122029108,5.300771134,-1.217808101,0.245895896,0.443243594,-5.929860045
8096959,ANK2,0.001189903,5.068244633,0.018552743,0.985492207,0.992681255,-6.674032387
8097011,NA,1.081198625,7.785926863,3.559466107,0.003725132,0.030100166,-2.060820009
8097013,NA,-0.159574108,6.006593212,-2.122990282,0.054455811,0.169839593,-4.634517529
8097015,NA,-0.321537852,4.660819577,-4.448111744,0.000729939,0.011183592,-0.44318011
8097017,UGT8,-0.049718554,5.343715262,-0.937633657,0.366283603,0.566524765,-6.222750116
8097028,NA,-0.034126077,5.83089782,-0.46144088,0.652448213,0.797465977,-6.561963652
8097030,NA,0.010825138,6.332819697,0.13771883,0.892667079,0.943469208,-6.664137733
8097034,NA,-0.013073941,3.253896514,-0.284379566,0.780798747,0.878794479,-6.631352987
8097036,NA,-0.112675468,5.108953634,-1.089106321,0.296759326,0.497493917,-6.072207405
8097038,NDST3,0.066036158,5.064012884,0.47188388,0.645180546,0.792141294,-6.556871396
8097056,SNORA24,1.071006407,10.05332837,10.3520786,1.79E-07,0.000156156,7.684506314
8097058,CEP170P1,0.514897715,7.980907935,4.3584858,0.000857148,0.012339151,-0.603298171
8097062,NA,0.007815097,8.057803114,0.030223562,0.976368333,0.988781179,-6.673729697
8097064,NA,-0.297383462,9.74616001,-1.914654731,0.078818089,0.215556492,-4.969555186
8097066,METTL14,0.170251442,9.694365264,2.029697917,0.064342576,0.189309425,-4.786661888
8097080,SYNPO2,-0.219806669,6.119088793,-2.895153936,0.013021113,0.067293089,-3.283328521
8097086,MYOZ2,-0.106612821,4.43624674,-1.858471306,0.08692056,0.22962503,-5.056806805
8097096,NA,-0.064938486,8.189667806,-0.438724585,0.668385261,0.808898486,-6.572660078
8097098,USP53,-0.327882771,8.697798304,-2.662968934,0.020146843,0.089336719,-3.702473209
8097116,NA,-1.240243284,6.236911244,-6.313942752,3.28E-05,0.002014655,2.647789332
8097118,NA,-0.174184202,8.427094798,-1.716594059,0.11083249,0.268533714,-5.270485965
8097120,NA,0.010535945,4.279632971,0.1320238,0.897077206,0.945731374,-6.664953396
8097122,NA,0.040263273,5.903222165,0.466555018,0.648884397,0.794832238,-6.559483617
8097124,NA,0.088066646,4.49432451,0.924327095,0.372901491,0.572347237,-6.235053278
8097126,PP12613,0.019119731,5.856153983,0.281815682,0.782719079,0.879974244,-6.632119891
8097128,EXOSC9,0.419906142,10.06560079,2.242167851,0.043889936,0.147408029,-4.435709749
8097146,NA,-0.102040239,7.256130211,-1.187270736,0.257301379,0.456196167,-5.964782782
8097148,KIAA1109,-0.245094742,9.810607859,-1.658818068,0.122139784,0.285302685,-5.354559626
8097236,ADAD1,-0.018112347,3.976342548,-0.282261605,0.782384979,0.879798321,-6.631987
8097252,BBS12,0.5974725,6.842537179,4.477897749,0.000692139,0.010933101,-0.390161709
8097256,FGF2,0.15826177,8.218796074,0.353392562,0.729711728,0.847827618,-6.60814308
8097262,SPATA5,0.333783631,9.391399675,3.191357114,0.0074451,0.046885198,-2.740393009
8097282,SPRY1,-0.203812463,8.88454225,-1.135370305,0.277625775,0.478126897,-6.02251254
8097285,NA,0.260945067,4.200617765,2.448727908,0.030030023,0.115394149,-4.081050385
8097288,FAT4,-0.88819517,6.265566746,-3.817808945,0.002301831,0.022371294,-1.585057341
8097305,NA,-0.183632636,5.706486828,-2.144644115,0.052373555,0.165453726,-4.598750932
8097307,INTU,0.074887247,7.384530142,0.350131015,0.732098209,0.849420658,-6.609351021
8097327,SLC25A31,-0.061719796,4.986030959,-1.058546859,0.309931621,0.511000719,-6.104099256
8097335,HSPA4L,-0.202067671,9.069574402,-1.000321536,0.336219223,0.537140939,-6.162758576
8097356,PLK4,1.047649239,9.680752,6.259004862,3.57E-05,0.002095338,2.564024887
8097373,ABHD18,0.018998049,10.09565491,0.16444789,0.872020884,0.93188521,-6.65985101
8097388,LARP1B,0.089717407,8.336219614,0.852216151,0.410203993,0.606568697,-6.299042191
8097415,NA,-0.076343127,6.254939614,-1.099933153,0.292194808,0.493267619,-6.060729177
8097417,JADE1,0.457810447,9.253142846,6.755347993,1.69E-05,0.001440601,3.304524073
8097435,C4orf33,0.261271092,8.568536616,0.66295894,0.519454517,0.696363518,-6.444599744
8097443,NA,-0.094673976,8.05513247,-1.428428824,0.177796259,0.360628779,-5.670796717
8097445,NA,0.045567476,4.249354367,0.790118002,0.444262465,0.636031296,-6.350437454
8097447,NA,-0.290752456,7.300005148,-2.334509092,0.037070628,0.13256319,-4.278609535
8097449,PCDH10,-0.062712236,6.728103765,-0.836823002,0.41848045,0.61336641,-6.31210603
8097457,NA,-0.121763949,4.267836114,-2.322235877,0.037915003,0.134375292,-4.299632078
8097459,NA,-0.197417347,5.978006266,-0.990416975,0.340847413,0.541598488,-6.172457703
8097461,NOCT,0.023311914,8.788193968,0.086907414,0.93212861,0.964873514,-6.670200375
8097468,NA,-0.252056597,6.486739713,-2.441577815,0.030430148,0.116315806,-4.093513931
8097470,NA,-0.032051854,7.055856174,-0.285855522,0.779693946,0.87805558,-6.630908392
8097472,NA,-0.097921498,6.241968085,-1.132545245,0.27876648,0.479432293,-6.025595282
8097474,LIMD1-AS1,0.021135301,4.851807671,0.225480888,0.825267652,0.904546985,-6.64723618
8097476,NA,-0.016770784,6.53197579,-0.165155742,0.87147538,0.931631159,-6.659727221
8097478,NA,-0.17554705,3.757602426,-2.664539805,0.020087656,0.089228744,-3.699664638
8097480,NAA15,0.364507747,10.31730865,2.12232639,0.054520861,0.169931771,-4.635611503
8097505,NA,-0.065727246,3.070712071,-1.144697886,0.273884849,0.474432619,-6.012290106
8097507,RAB33B,-0.287281992,8.71328573,-1.479934209,0.16376973,0.341990638,-5.602899756
8097513,MGST2,0.21273254,9.091720985,0.949520777,0.36044168,0.56085427,-6.211630708
8097521,SCOC,0.347289408,9.209218674,2.835016934,0.014583281,0.072517849,-3.392585689
8097529,ELMOD2,0.341311897,7.861715217,3.466330217,0.004435943,0.033691516,-2.232808212
8097541,NA,0.055639287,5.405273521,0.6171997,0.548235765,0.719357348,-6.474739304
8097543,ZNF330,0.232267854,9.07447725,2.300613741,0.039447388,0.137710178,-4.336564745
8097553,IL15,-0.562931679,6.381806735,-3.59670711,0.00347438,0.028777718,-1.992093597
8097568,NA,-0.172093343,5.825899344,-1.466238361,0.167405197,0.346388447,-5.621119102
8097570,USP38,-0.09263389,9.93334714,-1.024055814,0.325314226,0.526258941,-6.139184306
8097586,GAB1,0.692798054,9.950613591,5.323940662,0.000160383,0.004611634,1.069285386
8097600,SMARCA5,0.067639862,10.35785318,0.722207376,0.483525042,0.66843782,-6.402607909
8097626,GUSBP5,-0.171853904,9.286338967,-1.274934692,0.2256341,0.420022286,-5.862679365
8097628,HHIP,0.088467143,5.828460672,0.955107375,0.357718964,0.558047618,-6.206363171
8097645,NA,-0.101244597,4.833611503,-1.490868305,0.160915534,0.338343302,-5.588269864
8097647,ABCE1,0.370961847,10.5367736,3.70819216,0.002821759,0.02519606,-1.78660182
8097655,NA,0.400585863,10.37539276,3.111489729,0.008656507,0.051599661,-2.887389903
8097657,SMAD1,0.164417336,9.091693649,1.609769708,0.132521566,0.300265323,-5.424502294
8097670,MMAA,0.20652726,7.94553312,1.878758975,0.083911301,0.224613799,-5.025464599
8097679,LSM6,0.27389313,8.708668305,3.599454736,0.003456575,0.02874021,-1.987024355
8097685,NA,-0.12303192,5.918035062,-1.176337904,0.26148368,0.460809742,-5.977114893
8097687,POU4F2,-0.038896096,6.601914574,-0.484587674,0.636390682,0.785567603,-6.550528668
8097690,NA,-0.095960631,4.13841259,-1.299068231,0.21748631,0.409942919,-5.83358979
8097692,EDNRA,0.035585071,5.476645524,0.456953252,0.655582811,0.799946529,-6.564118119
8097704,TMEM184C,0.034799957,11.19326539,0.465909485,0.649333745,0.795235608,-6.559798115
8097717,ARHGAP10,-0.419033403,8.217013856,-1.718498865,0.110476015,0.268016019,-5.267684013
8097743,NA,-1.37324986,7.877580389,-5.4521789,0.000129599,0.004055696,1.281924138
8097747,NA,-0.109702001,6.401009369,-1.427111723,0.178167763,0.361081986,-5.672510641
8097749,NA,-0.109394278,4.833879129,-1.133464979,0.278394717,0.479054722,-6.024592339
8097751,NA,0.131281813,3.503174163,2.247947068,0.043430345,0.146440527,-4.425952123
8097753,DCLK2,0.175995551,7.132331448,0.799197152,0.43917204,0.631626448,-6.343140996
8097773,MAB21L2,-0.219595995,6.254062405,-2.653968449,0.020489265,0.090313881,-3.718557025
8097780,NA,0.206819178,5.267047148,2.458027231,0.02951721,0.114163612,-4.064822248
8097782,RPS3A,0.007830039,12.91612449,0.111979267,0.912626781,0.954113714,-6.667550984
